# Imported from FireEmblemUniverse/fireemblem8u ELF.
# Format: 0xADDR<TAB>mode<TAB>name
0x08022D34	thumb	WeaponSelectMenu_Draw
0x080784D8	thumb	UpdateMu
0x08011694	thumb	NewPopup_ItemStealing
0x0801D92C	thumb	MoveLimitView_OnInit
0x080761DC	thumb	ekrPopup_WaitWpnBroke2
0x080C6474	thumb	OpAnimPutObjCommon
0x08032860	thumb	BATTLE_DeleteLinkedMOVEUNIT
0x0809B438	thumb	ProcPrepUnit_OnGameStart
0x08009F50	thumb	SetNextGameActionId
0x08043D5C	thumb	sub_8043D5C
0x0807DE70	thumb	MapAnimRepair_Init
0x080881C4	thumb	PageNumCtrl_CheckSlide
0x0806CD14	thumb	efxYushaSpinShieldOBJ_806CD14
0x0805A3DC	thumb	sub_805A3DC
0x08019484	thumb	UnitRemoveItem
0x0809A9E8	thumb	PrepUnit_DrawLeftUnitNameCur
0x0806E1F0	thumb	NewEfxChillAnime
0x0805A07C	thumb	SwitchAISFrameDataFromBARoundType
0x08048A94	thumb	EndLinkArenaPointsBox
0x080BC490	thumb	WMGeneralMenu_OnInit
0x080B1938	thumb	DrawConfigUiSprites
0x080334BC	thumb	PrepScreenProc_InitMapMenu
0x080B4930	thumb	Shop_HandleSellConfirmPrompt
0x080C0DF0	thumb	WorldmapStatus_Init
0x0801C4C0	thumb	DebugMenu_GNightEffect
0x080195BC	thumb	InitMapForMinimap
0x0804C02C	thumb	SioWarp_Init
0x0800F5B8	thumb	EventLoadUnitWithMovement
0x08079F84	thumb	MuCtrExists
0x08097340	thumb	PrepScreenMenuExists
0x08095748	thumb	SortPlayerUnitsForPrepScreen
0x080AC904	thumb	UiCursorHand_Init
0x080B61C4	thumb	GetChapterSurvivalRank
0x080850C8	thumb	sub_80850C8
0x0806056C	thumb	efxHazymoonBG_Loop
0x0800D980	thumb	Event09_Goto
0x0806466C	thumb	StartSubSpell_efxExcaliburBGCOL
0x080343A8	thumb	CanUnitUseSeize
0x08009718	thumb	APProc_Create
0x0804589C	thumb	SioPostBattle_AwaitAPress
0x08050360	thumb	ekrBattleTriggerNewRoundStart
0x080C6760	thumb	CopyToPalOpAnim
0x080C55A4	thumb	Title_StartSkipFxListener
0x08067FB8	thumb	efxNaglfarBG3_Loop
0x0803DB60	thumb	AiAttemptStealActionWithinMovement
0x08072ED8	thumb	NewEfxClasschgBGSE00
0x0803C3B0	thumb	sub_803C3B0
0x080240CC	thumb	SecretShopCommandEffect
0x080B96DC	thumb	sub_80B96DC
0x0800D198	thumb	EventEngineExists
0x080B2F2C	thumb	ClassIntro_OnEnd
0x08007DA4	thumb	TalkShiftClearAll_OnIdle
0x0805F234	thumb	efxMistyRainObj_OnEnd
0x0802CC1C	thumb	UpdateActorFromBattle
0x08042D70	thumb	StartSioBigReceive
0x080601E0	thumb	StartSubSpell_efxDivineOBJ
0x0807132C	thumb	EfxPalWhiteInOut
0x08084AD8	thumb	sub_8084AD8
0x0806F184	thumb	StartCRSubSpell_efxopLiveOBJ
0x08001258	thumb	SetInterrupt_LCDVBlank
0x08089EEC	thumb	HelpBoxDrawOneLineExt
0x08059924	thumb	EkrChienCHRMain
0x08034278	thumb	EndPrepScreen
0x08001C68	thumb	IsSoftwareReset
0x08053FE4	thumb	EfxFlashBgMain
0x080B9B38	thumb	WorldMap_CallIntroEvent
